Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,154.26291020000008,,,,,,,,,,,,,,,154.25220200000012,154.26291020000008,154.78363880000006,154.75059109999984,154.75060140000005,154.78363880000006,155.26047096666642,156.78397829999994,156.77218129999983,156.77220230000012,157.895348,157.895348,,,,,158.30598929999996,cigarette,resources/stimuli/cigarette.wav,left,left,1,403.27049999996234,left,1,0.40327049999996234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,158.31873429999996,,,,,,,,,,,,,,,158.3072898999999,158.31873429999996,,158.8140257,158.81403709999995,158.8487427,159.30961246666655,160.84289009999975,160.83400010000014,160.83401379999987,161.95126100000016,161.95126100000016,,,,,162.45265440000003,paintbrush,resources/stimuli/paintbrush_foil.wav,right,right,1,500.0285000000986,right,1,0.5000285000000986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,162.46513060000007,,,,,,,,,,,,,,,162.45389250000017,162.46513060000007,162.98587820000012,162.95166470000004,162.95168319999993,162.98587820000012,163.45444626666657,164.98660680000012,164.97345719999976,164.97347149999996,166.1044539999998,166.1044539999998,,,,,166.71731980000004,lamp,resources/stimuli/lamp_foil.wav,right,right,1,610.8864999996513,right,1,0.6108864999996513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,166.7360238000001,,,,,,,,,,,,,,,166.7186274999999,166.7360238000001,,167.22445019999986,167.2244682999999,167.25209529999984,167.71900556666677,169.24428959999977,169.23902799999996,169.23904319999974,170.36892450000005,170.36892450000005,,,,,171.10786009999993,peanut,resources/stimuli/peanut_foil.wav,right,right,1,730.6858000001739,right,1,0.7306858000001739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,171.11970239999982,,,,,,,,,,,,,,,171.10929380000016,171.11970239999982,171.64676109999982,171.60784719999992,171.6078647999998,171.64676109999982,172.10844166666655,173.65602820000004,173.6430117,173.64303340000015,174.7537652000001,174.7537652000001,,,,,175.32176649999974,pig,resources/stimuli/pig.wav,left,left,1,561.6002000001572,left,1,0.5616002000001572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,175.3284303999999,,,,,,,,,,,,,,,175.3231022,175.3284303999999,175.85784190000004,175.81687499999998,175.8168842,175.85784190000004,176.32522516666657,177.85655210000004,177.8512357999998,177.8512541,178.96760399999994,178.96760399999994,,,,,179.622476,flower,resources/stimuli/flower_foil.wav,right,right,1,652.2305000003144,right,1,0.6522305000003144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,179.63431760000003,,,,,,,,,,,,,,,179.62383739999996,179.63431760000003,,180.12339659999998,180.12341070000002,180.13880010000003,180.62384986666646,182.13491620000013,182.12914309999996,182.12915680000015,183.2697417999998,183.2697417999998,,,,,183.90698169999996,pineapple,resources/stimuli/pineapple_foil.wav,right,right,1,630.374099999699,right,1,0.630374099999699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,32,0,32,0,,,,,,,,,,,,,183.91991400000006,,,,,,,,,,,,,,,183.90870050000012,183.91991400000006,184.43375749999996,184.40794520000009,184.4079554,184.43375749999996,184.92026146666674,186.4343958999998,186.4283577000001,186.4283700000001,187.56803179999997,187.56803179999997,,,,,188.1374608000001,lips,resources/stimuli/lips_foil.wav,right,right,1,563.6752000000342,right,1,0.5636752000000342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,33,0,33,0,,,,,,,,,,,,,188.15394590000005,,,,,,,,,,,,,,,188.14056699999992,188.15394590000005,,188.64336920000005,188.6433836000001,188.65688219999993,189.13879896666666,190.6572787,190.6453535999999,190.6453673000001,191.79088490000004,191.79088490000004,,,,,192.5202258999998,key,resources/stimuli/key_foil.wav,right,right,1,725.1470999999583,right,1,0.7251470999999583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,34,0,34,0,,,,,,,,,,,,,192.5322658,,,,,,,,,,,,,,,192.5220036999999,192.5322658,193.03259189999972,193.0193347999998,193.01934970000002,193.03259189999972,193.52339016666681,195.02694810000003,195.01941780000016,195.01943649999976,196.17165609999984,196.17165609999984,,,,,196.77714190000006,barrel,resources/stimuli/barrel.wav,left,left,1,600.4107999997359,left,1,0.6004107999997359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,35,0,35,0,,,,,,,,,,,,,196.79008569999996,,,,,,,,,,,,,,,196.77862969999978,196.79008569999996,,197.27792069999987,197.27793229999997,197.29687650000005,197.78088676666655,199.28992440000002,199.2840940000001,199.28410870000016,200.42472610000004,200.42472610000004,,,,,201.03643150000016,jacket,resources/stimuli/jacket_foil.wav,right,right,1,603.7438999996994,right,1,0.6037438999996994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,36,0,36,0,,,,,,,,,,,,,201.0483094000001,,,,,,,,,,,,,,,201.0376723999998,201.0483094000001,201.56170280000015,201.53514859999996,201.53515919999973,201.56170280000015,202.0439413666666,203.55487529999982,203.54958570000008,203.54960249999976,204.68710699999974,204.68710699999974,,,,,205.38482479999993,bed,resources/stimuli/bed.wav,left,left,1,692.8373000000647,left,1,0.6928373000000647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,37,0,37,0,,,,,,,,,,,,,205.39787709999973,,,,,,,,,,,,,,,205.3860850000001,205.39787709999973,205.9095572000001,205.88482139999996,205.88483469999983,205.9095572000001,206.38485396666673,207.9172470999997,207.9079072999998,207.9079216,209.03467,209.03467,,,,,209.73774559999993,rooster,resources/stimuli/rooster_foil.wav,right,right,1,698.0403000002298,right,1,0.6980403000002298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,38,0,38,0,,,,,,,,,,,,,209.75044249999974,,,,,,,,,,,,,,,209.7391004000001,209.75044249999974,210.26583949999986,210.23809979999987,210.23811209999985,210.26583949999986,210.74614956666645,212.26554149999993,212.25941160000002,212.25942729999997,213.38273059999983,213.38273059999983,,,,,214.08736229999977,giraffe,resources/stimuli/giraffe_foil.wav,right,right,1,701.9074999998338,right,1,0.7019074999998338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,39,0,39,0,,,,,,,,,,,,,214.0984027999998,,,,,,,,,,,,,,,214.0887256000001,214.0984027999998,214.6127231999999,214.58542709999983,214.58544279999978,214.6127231999999,215.08769236666674,216.61963430000014,216.60630880000008,216.60632970000006,217.73025199999984,217.73025199999984,,,,,218.30812430000015,table,resources/stimuli/table_foil.wav,right,right,1,570.554699999775,right,1,0.570554699999775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,40,0,40,0,,,,,,,,,,,,,218.32118619999983,,,,,,,,,,,,,,,218.30943339999976,218.32118619999983,,218.80972399999973,218.80973760000006,218.84356720000005,219.31300826666646,220.8354233,220.8288109,220.82882459999973,221.95370159999993,221.95370159999993,,,,,222.66293529999984,mitten,resources/stimuli/mitten_foil.wav,right,right,1,707.1030000001883,right,1,0.7071030000001883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,41,0,41,0,,,,,,,,,,,,,222.67968079999991,,,,,,,,,,,,,,,222.6641924999999,222.67968079999991,223.18286390000003,223.16285789999984,223.16287109999985,223.18286390000003,223.66455136666653,225.1764844999998,225.1698550000001,225.1698707999999,226.31538640000008,226.31538640000008,,,,,226.80492730000014,wineglass,resources/stimuli/wineglass.wav,left,left,1,482.00050000014016,left,1,0.48200050000014016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,42,0,42,0,,,,,,,,,,,,,226.81600949999984,,,,,,,,,,,,,,,226.8063877999998,226.81600949999984,,227.3138340999999,227.31384769999977,227.33644830000003,227.81127036666683,229.32985370000006,229.32303289999982,229.32304750000003,230.45146599999998,230.45146599999998,,,,,230.99739249999993,sun,resources/stimuli/sun_foil.wav,right,right,1,537.0073999997658,right,1,0.5370073999997658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,43,0,43,0,,,,,,,,,,,,,231.01223200000004,,,,,,,,,,,,,,,230.9986525999998,231.01223200000004,,231.51106589999972,231.5110870999997,231.54270229999975,232.00444596666674,233.55465289999984,233.5411454,233.54115860000002,234.64446420000013,234.64446420000013,,,,,235.19235470000012,fish,resources/stimuli/fish.wav,left,left,1,536.8772000001627,left,1,0.5368772000001627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,44,0,44,0,0,0,0,0,,,,,,,,,239.43554349999977,,,,,,,,,,,,,,,235.19399459999977,235.2056861000001,235.73040319999973,235.69305399999985,235.69307200000003,235.73040319999973,236.19502536666667,237.71955019999996,237.7144285999998,237.7144416000001,238.84624759999997,238.84624759999997,,,,,239.41567989999976,gloves,resources/stimuli/gloves.wav,left,left,1,566.5594000001875,left,1,0.5665594000001875,None,239.4169606999999,239.43554349999977,269.4189311,269.4189311,269.42597879999994,272.40657839999994,space,2.9785853000003044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,45,0,45,0,,,,,,,,,,,,,272.41241360000004,,,,,,,,,,,,,,,272.40742580000006,272.41241360000004,272.92698569999993,272.9010616999999,272.90107290000014,272.92698569999993,273.4083744666666,274.9355071,274.92579579999983,274.9258104999999,276.0532889000001,276.0532889000001,,,,,276.4202941999997,ostrich,resources/stimuli/ostrich_foil.wav,right,right,1,360.8009999998103,right,1,0.3608009999998103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,46,0,46,0,,,,,,,,,,,,,276.4269088000001,,,,,,,,,,,,,,,276.4217088999999,276.4269088000001,276.9407412999999,276.9133925000001,276.9134046999998,276.9407412999999,277.42675356666655,278.9430606000001,278.92838170000005,278.92839790000016,280.0668016999998,280.0668016999998,,,,,280.63708610000003,tennisracket,resources/stimuli/tennisracket_foil.wav,right,right,1,563.1330999999591,right,1,0.5631330999999591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,47,0,47,0,,,,,,,,,,,,,280.6499636999997,,,,,,,,,,,,,,,280.6385581999998,280.6499636999997,281.1499008999999,281.13694840000016,281.13695989999997,281.1499008999999,281.6462048666665,283.1431228000001,283.1365876,283.1366008,284.28202310000006,284.28202310000006,,,,,284.7842022,mountain,resources/stimuli/mountain.wav,left,left,1,499.86589999980424,left,1,0.49986589999980424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,48,0,48,0,,,,,,,,,,,,,284.79701769999974,,,,,,,,,,,,,,,284.7854333,284.79701769999974,285.31763420000016,285.2832837000001,285.2832946999997,285.31763420000016,285.7858931666667,287.31049219999977,287.3037798999999,287.3037925999997,288.4364430999999,288.4364430999999,,,,,289.0840582000001,suitcase,resources/stimuli/suitcase.wav,left,left,1,642.2284000000218,left,1,0.6422284000000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,49,0,49,0,,,,,,,,,,,,,289.0980860999998,,,,,,,,,,,,,,,289.08524869999974,289.0980860999998,,289.5886793999998,289.5886909999999,289.61638649999986,290.08648076666645,291.6122866999999,291.6036487000001,291.6036650000001,292.72821380000005,292.72821380000005,,,,,293.2716421,cat,resources/stimuli/cat_foil.wav,right,right,1,542.3550000000432,right,1,0.5423550000000432,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,50,0,50,0,,,,,,,,,,,,,293.2847091999997,,,,,,,,,,,,,,,293.2729639999998,293.2847091999997,293.7979968999998,293.77080479999995,293.77081610000005,293.7979968999998,294.2766491666664,295.7914402000001,295.7848448999998,295.78485869999986,296.92295620000004,296.92295620000004,,,,,297.4033795999999,axe,resources/stimuli/axe_foil.wav,right,right,1,475.84340000003067,right,1,0.47584340000003067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,51,0,51,0,,,,,,,,,,,,,297.4095044999999,,,,,,,,,,,,,,,297.40461779999987,297.4095044999999,297.92386320000014,297.89656590000004,297.8965797000001,297.92386320000014,298.41076556666644,299.91674269999976,299.9108673999999,299.91088390000004,301.04937599999994,301.04937599999994,,,,,301.3897876000001,seahorse,resources/stimuli/seahorse_foil.wav,right,right,1,333.0748999997013,right,1,0.3330748999997013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,52,0,52,0,,,,,,,,,,,,,301.3958373999999,,,,,,,,,,,,,,,301.3910471999998,301.3958373999999,,301.8920687,301.8920801999998,301.9105067999999,302.3940746666665,303.90355850000014,303.89712740000004,303.89715650000016,305.04286790000015,305.04286790000015,,,,,305.7117798999998,desk,resources/stimuli/desk.wav,left,left,1,667.6781000001029,left,1,0.6676781000001029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,53,0,53,0,,,,,,,,,,,,,305.7235366,,,,,,,,,,,,,,,305.7129848999998,305.7235366,,306.2175957999998,306.2176076999999,306.23061989999997,306.7130455666668,308.23236499999985,308.2246326999998,308.2246543000001,309.35619199999974,309.35619199999974,,,,,309.6620954,pumpkin,resources/stimuli/pumpkin.wav,left,left,1,298.7631999999394,left,1,0.2987631999999394,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,54,0,54,0,,,,,,,,,,,,,309.6751675999999,,,,,,,,,,,,,,,309.6633434999999,309.6751675999999,,310.16850209999984,310.1685186999998,310.20453910000015,310.6644455666667,312.2080074999999,312.1934228,312.19343690000005,313.30764369999997,313.30764369999997,,,,,313.65594150000015,hand,resources/stimuli/hand_foil.wav,right,right,1,347.38000000015745,right,1,0.34738000000015745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,55,0,55,0,,,,,,,,,,,,,313.66882350000014,,,,,,,,,,,,,,,313.65741530000014,313.66882350000014,314.1700112999997,314.1554339999998,314.1554464999999,314.1700112999997,314.65972376666673,316.16203559999985,316.1557207999999,316.1557379000001,317.3024941999997,317.3024941999997,,,,,317.76125999999977,belt,resources/stimuli/belt_foil.wav,right,right,1,456.71500000025844,right,1,0.45671500000025844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,56,0,56,0,,,,,,,,,,,,,317.77344140000014,,,,,,,,,,,,,,,317.7626273000001,317.77344140000014,,318.26683300000013,318.2668493000001,318.28120720000015,318.76300006666656,320.2739882000001,320.26744899999994,320.26746300000013,321.40587240000013,321.40587240000013,,,,,321.9000105,leg,resources/stimuli/leg_foil.wav,right,right,1,481.5702999999303,right,1,0.4815702999999303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,57,0,57,0,,,,,,,,,,,,,321.91447629999993,,,,,,,,,,,,,,,321.9014635999997,321.91447629999993,,322.4093125999998,322.40932699999985,322.4297022999999,322.9025425666666,324.42021079999995,324.4137912000001,324.4138044000001,325.5532923999999,325.5532923999999,,,,,326.0499903,gun,resources/stimuli/gun.wav,left,left,1,486.49859999977707,left,1,0.48649859999977707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,58,0,58,0,,,,,,,,,,,,,326.0623178000001,,,,,,,,,,,,,,,326.0512527000001,326.0623178000001,326.5734364,326.5465903999998,326.54660239999976,326.5734364,327.0575114666665,328.5742715000001,328.5629402999998,328.5629848999997,329.6921566000001,329.6921566000001,,,,,330.15825270000005,drum,resources/stimuli/drum_foil.wav,right,right,1,459.3638000001192,right,1,0.4593638000001192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,59,0,59,0,,,,,,,,,,,,,330.17119479999974,,,,,,,,,,,,,,,330.1595591,330.17119479999974,330.68517489999977,330.65804249999974,330.6580598999999,330.68517489999977,331.1637477666666,332.68606420000015,332.67567240000017,332.6756915000001,333.8053283999998,333.8053283999998,,,,,334.2638489000001,sheep,resources/stimuli/sheep.wav,left,left,1,457.81289999968067,left,1,0.45781289999968067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,60,0,60,0,,,,,,,,,,,,,334.2763885999998,,,,,,,,,,,,,,,334.26518020000003,334.2763885999998,,334.77063610000005,334.7706505000001,334.8045305999999,335.2670063666667,336.79728840000007,336.79109040000003,336.7911052999998,337.9085559,337.9085559,,,,,338.76394389999996,tomato,resources/stimuli/tomato_foil.wav,right,right,1,842.5641999997424,right,1,0.8425641999997424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,61,0,61,0,,,,,,,,,,,,,338.77869310000005,,,,,,,,,,,,,,,338.7651956999998,338.77869310000005,,339.27074059999995,339.27076099999977,339.3004369999999,339.76571236666655,341.29114130000016,341.2845020999998,341.2845140999998,342.4116617999998,342.4116617999998,,,,,343.31354250000004,shoe,resources/stimuli/shoe_foil.wav,right,right,1,899.5991000001595,right,1,0.8995991000001595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,62,0,62,0,,,,,,,,,,,,,343.3188559,,,,,,,,,,,,,,,343.31481399999984,343.3188559,,343.81861919999983,343.8186452,343.84904259999985,344.3181178666666,345.84105109999973,345.8346126000001,345.83463010000014,346.9587975999998,346.9587975999998,,,,,347.6683299000001,knife,resources/stimuli/knife.wav,right,left,0,705.0162999998975,right,0,0.7050162999998975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
,,,,,,,,,63,0,63,0,,,,,,,,,,,,,347.6738701999998,,,,,,,,,,,,,,,347.6696029,347.6738701999998,348.17474809999976,348.16071509999983,348.16073270000015,348.17474809999976,348.6711850666668,350.16741939999974,350.1607604000001,350.1607749,351.31408509999983,351.31408509999983,,,,,351.8305698999998,carrot,resources/stimuli/carrot.wav,left,left,1,510.2617000002283,left,1,0.5102617000002283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-006,001,2025-01-24_14h38.00.100,NESC3137_N400_exp,2023.2.3,126.2779326790458,2025-01-24 14h38.27.266390 -0400,
