Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,cross.stopped,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
peach,0,164,164,111,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20346740000002228,0.20361889999998084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
television,0,165,165,156,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20372150000002875,0.2039571000000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
helicopter,0,166,166,76,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20411639999997533,0.20431869999998753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
flower,0,167,167,56,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20450829999998632,0.20469439999999395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
harp,0,168,168,73,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2048351999999909,0.20502210000000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
screwdriver,0,169,169,136,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20522720000002437,0.20551189999997632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
guitar,0,170,170,67,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2057247999999845,0.20596189999997705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
goat,0,171,171,64,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20610140000002275,0.20628649999997606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
leg,0,172,172,88,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20641719999997576,0.20660309999999527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
ladder,0,173,173,85,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20674070000001166,0.20696190000001025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
pineapple,0,174,174,119,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2070841000000314,0.20722490000002836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
pants,0,175,175,109,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2073366000000192,0.20746700000000828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
lettuce,0,176,176,90,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20757750000001352,0.20774970000002213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
banana,0,177,177,9,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2079018000000019,0.20806029999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
bicycle,0,178,178,16,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.20818409999998266,0.20833659999999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
pitcher,0,179,179,121,,,,,,,,,,,,,,,,,,,,,0.22555290000002515,,,,0.2084528999999975,0.20858950000001641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0.22555290000002515,,,,,,0.20907199999999193,0.2094860000000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20951120000000856,0.22555290000002515,0.22555290000002515,76.9038956,space,76.66632619999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,76.91824109999999,,,,,,,,,,,,,,,76.90500049999997,76.91824109999999,77.40913789999996,77.40915009999998,77.45095450000002,77.90922532999997,79.46715499999999,79.45438459999997,79.45439730000004,80.55566249999998,80.55566249999998,81.32126209999996,umbrella,resources/stimuli/umbrella.wav,left,left,1,760.5126000000837,left,1,0.7605126000000837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,81.33336460000004,,,,,,,,,,,,,,,81.32256880000006,81.33336460000004,81.8265561,81.82656879999996,81.85425200000003,82.32759473000004,83.85468080000004,83.8501604,83.85017269999997,84.97276029999995,84.97276029999995,85.73069939999999,cigarette,resources/stimuli/cigarette.wav,left,left,1,751.7434000000094,left,1,0.7517434000000094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,85.73661669999996,,,,,,,,,,,,,,,85.73197769999996,85.73661669999996,86.23069679999998,86.23070790000003,86.26520169999998,86.73776852999998,88.26500970000001,88.25860960000006,88.25862520000004,89.39803760000001,89.39803760000001,90.11079750000005,sled,resources/stimuli/sled.wav,left,left,1,702.9027999999471,left,1,0.7029027999999471,None,86.26520169999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,90.12225910000001,,,,,,,,,,,,,,,90.1122019,90.12225910000001,90.61279459999997,90.6128051,90.64750280000004,91.11280573000005,92.64788730000004,92.64173599999998,92.64175329999995,93.77478750000006,93.77478750000006,94.39273140000006,lemon,resources/stimuli/lemon_foil.wav,right,right,1,613.8757999999598,right,1,0.6138757999999598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,94.39799069999998,,,,,,,,,,,,,,,94.39391830000005,94.39799069999998,94.89166489999997,94.89167860000003,94.92060729999997,95.39830433000003,96.9271885,96.92046959999999,96.9204828,98.04502440000005,98.04502440000005,98.61467969999995,guitar,resources/stimuli/guitar.wav,left,left,1,567.0744000000241,left,1,0.5670744000000241,None,94.92060729999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,98.62083190000004,,,,,,,,,,,,,,,98.615974,98.62083190000004,99.11475590000003,99.11477699999995,99.14872840000004,99.62163883,101.14900870000002,101.14267179999996,101.14268650000002,102.26711860000006,102.26711860000006,103.24772260000003,wagon,resources/stimuli/wagon_foil.wav,right,right,1,970.6498999998985,right,1,0.9706498999998985,None,99.14872840000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,103.26078290000004,,,,,,,,,,,,,,,103.24927689999998,103.26078290000004,103.75433360000005,103.75435120000003,103.79939729999995,104.25556003000003,105.8026825,105.79691169999995,105.79692500000004,106.91481900000002,106.91481900000002,108.42315190000005,flower,resources/stimuli/flower.wav,left,left,1,1506.0891000000538,left,1,1.5060891000000538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,108.43470689999998,,,,,,,,,,,,,,,108.42447190000001,108.43470689999998,108.92855579999997,108.9285696,108.96965570000003,109.42876093000001,110.97016279999997,110.96337109999996,110.96338140000006,112.07523329999998,112.07523329999998,112.76976770000005,babycarriage,resources/stimuli/babycarriage_foil.wav,right,right,1,682.0898000000852,right,1,0.6820898000000852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,112.79067309999999,,,,,,,,,,,,,,,112.77110450000004,112.79067309999999,113.2762965,113.27631639999998,113.31915480000004,113.78145603000002,115.31792679999995,115.31232640000002,115.31233920000005,116.42262090000003,116.42262090000003,117.31929680000002,accordion,resources/stimuli/accordion_foil.wav,right,right,1,894.7479999999359,right,1,0.8947479999999359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,117.32494520000006,,,,,,,,,,,,,,,117.32084479999997,117.32494520000006,117.82017909999996,117.82019199999996,117.85502760000003,118.32572463000002,119.87653819999997,119.86766410000001,119.8676764,120.97159890000006,120.97159890000006,121.74337629999997,lightbulb,resources/stimuli/lightbulb.wav,left,left,1,770.6670999999687,left,1,0.7706670999999687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,121.75098889999998,,,,,,,,,,,,,,,121.74469089999997,121.75098889999998,122.24945359999998,122.24946330000006,122.28438950000003,122.75330322999997,124.28488720000001,124.27846760000006,124.27848279999995,125.40276139999997,125.40276139999997,126.14691469999997,chair,resources/stimuli/chair_foil.wav,right,right,1,738.2774000000154,right,1,0.7382774000000154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,126.16134840000001,,,,,,,,,,,,,,,126.14846080000001,126.16134840000001,126.64824340000001,126.64825609999997,126.691169,127.15305163,128.70312159999997,128.69581190000002,128.69583100000006,129.80674330000005,129.80674330000005,130.7037115,pig,resources/stimuli/pig_foil.wav,right,right,1,894.3679000000202,right,1,0.8943679000000202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,130.71610530000004,,,,,,,,,,,,,,,130.70498619999995,130.71610530000004,131.20947229999996,131.2094831,131.24403079999996,131.70940263000006,133.25158549999998,133.24011449999995,133.24012899999997,134.3557014,134.3557014,135.05985790000005,lamp,resources/stimuli/lamp_foil.wav,right,right,1,698.0044999999109,right,1,0.6980044999999109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,135.07104469999996,,,,,,,,,,,,,,,135.06134679999997,135.07104469999996,135.56432999999998,135.5643412,135.60468510000004,136.06529953,137.6064306,137.59952749999997,137.59954190000002,138.71089350000005,138.71089350000005,139.5584634,bow,resources/stimuli/bow.wav,left,left,1,846.4822999999342,left,1,0.8464822999999342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,139.56466800000004,,,,,,,,,,,,,,,139.55968349999995,139.56466800000004,140.05895060000006,140.05896579999995,140.10254260000005,140.56549923000006,142.10654400000004,142.10039039999998,142.1004056,143.21874599999995,143.21874599999995,143.80291889999995,onion,resources/stimuli/onion_foil.wav,right,right,1,579.6050999999807,right,1,0.5796050999999807,None,140.10254260000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,143.81825729999997,,,,,,,,,,,,,,,143.80512730000004,143.81825729999997,144.31152920000005,144.31155180000002,144.35053299999998,144.80619613000005,146.3591055,146.35160349999995,146.35161550000004,147.46228939999997,147.46228939999997,148.1722577,snail,resources/stimuli/snail_foil.wav,right,right,1,704.4938000000229,right,1,0.7044938000000229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,148.1844732,,,,,,,,,,,,,,,148.17375039999996,148.1844732,148.6781467,148.67816009999996,148.7217073,149.17768013000006,150.7280629,150.71604670000005,150.71605849999997,151.83810090000003,151.83810090000003,152.465218,hanger,resources/stimuli/hanger_foil.wav,right,right,1,624.7236000000385,right,1,0.6247236000000385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,152.47817590000005,,,,,,,,,,,,,,,152.46655400000003,152.47817590000005,152.97900269999997,152.97901789999997,153.02729570000002,153.46986133000001,155.03264870000004,155.02596710000006,155.02598340000003,156.123939,156.123939,156.55526360000005,wineglass,resources/stimuli/wineglass_foil.wav,right,right,1,426.5357000000449,right,1,0.4265357000000449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,156.56858749999998,,,,,,,,,,,,,,,156.5566389,156.56858749999998,157.0605079,157.06051759999997,157.0956418,157.56070753,159.0956041,159.0889143,159.08892499999996,160.2079991,160.2079991,160.96434860000005,bed,resources/stimuli/bed_foil.wav,right,right,1,750.3011999999671,right,1,0.7503011999999671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,160.9706468,,,,,,,,,,,,,,,160.9655591,160.9706468,161.46453649999995,161.4645486,161.4942315,161.97100723,163.49217370000002,163.48677179999999,163.48678339999998,164.61703819999997,164.61703819999997,165.31982469999997,tree,resources/stimuli/tree_foil.wav,right,right,1,701.5237000000525,right,1,0.7015237000000525,None,161.4942315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,165.33269230000002,,,,,,,,,,,,,,,165.32105700000005,165.33269230000002,165.82595310000005,165.82596610000002,165.86117729999995,166.32630563000004,167.8608886,167.8539841,167.85399569999998,168.9813443,168.9813443,169.52186690000002,goat,resources/stimuli/goat_foil.wav,right,right,1,537.451199999964,right,1,0.537451199999964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,169.53480110000004,,,,,,,,,,,,,,,169.5241219,169.53480110000004,170.03698879999996,170.03700250000003,170.07766010000006,170.52793303000004,172.07659919999998,172.07053939999997,172.0705555,173.18241719999997,173.18241719999997,173.98798440000002,hammer,resources/stimuli/hammer.wav,left,left,1,801.6388999999435,left,1,0.8016388999999435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,174.00154300000003,,,,,,,,,,,,,,,173.989264,174.00154300000003,174.50245950000004,174.5024851,174.54269000000005,174.99370403000006,176.55000160000003,176.54529069999995,176.54530459999995,177.64692699999995,177.64692699999995,178.47459410000005,bee,resources/stimuli/bee_foil.wav,right,right,1,823.4826999999996,right,1,0.8234826999999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,178.48724769999995,,,,,,,,,,,,,,,178.47627119999999,178.48724769999995,178.98126489999999,178.98128279999997,179.02382489999997,179.48113773000006,181.0295461,181.0228153,181.02287259999997,182.1413485,182.1413485,182.62892200000005,fish,resources/stimuli/fish_foil.wav,right,right,1,481.67100000000573,right,1,0.48167100000000573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,182.64129829999996,,,,,,,,,,,,,,,182.63060590000003,182.64129829999996,183.1339529,183.13396359999996,183.171487,183.63389973,185.1762418,185.16932100000002,185.16933650000004,186.28719229999996,186.28719229999996,186.77627220000005,cat,resources/stimuli/cat.wav,left,left,1,479.68279999997776,left,1,0.47968279999997776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,186.78718069999996,,,,,,,,,,,,,,,186.77747979999998,186.78718069999996,187.28069850000003,187.2807108,187.30848329999998,187.77642203,189.3153378,189.30963509999998,189.30964720000003,190.42784699999999,190.42784699999999,190.8859223,snowman,resources/stimuli/snowman_foil.wav,right,right,1,451.25689999997576,right,1,0.45125689999997576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,190.8990124,,,,,,,,,,,,,,,190.88726079999998,190.8990124,191.39473479999998,191.3947576,191.4274727,191.88593272999998,193.4276233,193.42138419999998,193.42139820000006,194.53864560000005,194.53864560000005,195.34542400000004,peach,resources/stimuli/peach.wav,left,left,1,804.1584999999714,left,1,0.8041584999999714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,195.35867939999997,,,,,,,,,,,,,,,195.34706139999997,195.35867939999997,195.8539576,195.85397559999996,195.88757230000004,196.35179252999995,197.89378440000002,197.88669580000004,197.88671100000005,199.00506460000003,199.00506460000003,199.80416259999998,pipe,resources/stimuli/pipe_foil.wav,right,right,1,786.324200000081,right,1,0.786324200000081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,199.8176729,,,,,,,,,,,,,,,199.80665600000003,199.8176729,200.3108712,200.31088359999995,200.34522669999996,200.80572382999998,202.35481269999997,202.34568500000006,202.34569849999997,203.46418569999997,203.46418569999997,203.95750679999998,corn,resources/stimuli/corn.wav,left,left,1,479.34040000006917,left,1,0.47934040000006917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,203.9710114,,,,,,,,,,,,,,,203.95926860000003,203.9710114,204.46356870000005,204.46358119999996,204.49584650000003,204.95819352999996,206.5074143,206.49511409999997,206.49512610000005,207.6173544,207.6173544,208.27715080000002,mitten,resources/stimuli/mitten.wav,left,left,1,647.6080000001048,left,1,0.6476080000001048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-001,001,2025-01-24_14h12.08.293,NESC3137_N400_exp,2023.2.3,146.1659217077025,2025-01-24 14h12.20.156201 -0400,
